Variant,Target,Threshold_Probability,Model_Net_Benefit,Treat_All_Net_Benefit,Treat_None_Net_Benefit,TP,FP
Original_uncalibrated,5y,0.02,0.034408992023205215,0.033504264650022444,0.0,1232,20510
Original_uncalibrated,5y,0.021,0.03359759691248883,0.032517037136896826,0.0,1231,20361
Original_uncalibrated,5y,0.022,0.03277943868317884,0.03152779075360122,0.0,1230,20231
Original_uncalibrated,5y,0.023,0.03184703337507166,0.030536519300943702,0.0,1226,20098
Original_uncalibrated,5y,0.024,0.031054617070261574,0.029543216554325815,0.0,1225,19962
Original_uncalibrated,5y,0.025,0.03030066380320187,0.028547876263612302,0.0,1224,19800
Original_uncalibrated,5y,0.026,0.02952205741842907,0.027550492152999997,0.0,1223,19671
Original_uncalibrated,5y,0.027,0.028442959917780064,0.026551057920885916,0.0,1215,19554
Original_uncalibrated,5y,0.028,0.027558786460835715,0.025549567239734564,0.0,1211,19423
Original_uncalibrated,5y,0.029,0.02680893108261408,0.024546013755944382,0.0,1210,19294
Original_uncalibrated,5y,0.03,0.02591405445950425,0.023540391089713397,0.0,1205,19154
Original_uncalibrated,5y,0.031,0.02503845959080043,0.022532692834904017,0.0,1201,19039
Original_uncalibrated,5y,0.032,0.024175651298401643,0.021522912558907016,0.0,1197,18921
Original_uncalibrated,5y,0.033,0.023352484789946403,0.020511043802504646,0.0,1194,18811
Original_uncalibrated,5y,0.034,0.022543465999656686,0.019497080079732915,0.0,1191,18697
Original_uncalibrated,5y,0.035,0.021835301543883644,0.018481014877743,0.0,1190,18578
Original_uncalibrated,5y,0.036,0.021150416692995205,0.017462841656661822,0.0,1189,18450
Original_uncalibrated,5y,0.037,0.020311157497456656,0.01644255384945171,0.0,1185,18345
Original_uncalibrated,5y,0.038,0.019567683653978072,0.015420144861769222,0.0,1183,18238
Original_uncalibrated,5y,0.039,0.018830541719268037,0.014395608071823093,0.0,1181,18132
Original_uncalibrated,5y,0.04,0.018129582628313587,0.013368936830231243,0.0,1179,18010
Original_uncalibrated,5y,0.041,0.017301052104120015,0.01234012445987695,0.0,1175,17917
Original_uncalibrated,5y,0.042,0.016601051259497894,0.011309164255764087,0.0,1173,17804
Original_uncalibrated,5y,0.043,0.01589644917581204,0.010276049484871472,0.0,1171,17698
Original_uncalibrated,5y,0.044,0.014996212362565396,0.00924077338600627,0.0,1164,17588
Original_uncalibrated,5y,0.045,0.014307988058220603,0.008203329169656541,0.0,1162,17482
Original_uncalibrated,5y,0.046,0.013655921988457186,0.007163710017842759,0.0,1161,17383
Original_uncalibrated,5y,0.047,0.012899641882522558,0.0061219090839685145,0.0,1158,17297
Original_uncalibrated,5y,0.048,0.012156080706394234,0.005077919492670162,0.0,1155,17208
Original_uncalibrated,5y,0.049,0.011407352844365441,0.004031734339665603,0.0,1151,17105
Original_uncalibrated,5y,0.05,0.010813518567993584,0.002983346691602093,0.0,1151,17012
Original_uncalibrated,5y,0.051,0.010219903754776154,0.0019327495859030527,0.0,1151,16922
Original_uncalibrated,5y,0.052,0.00956702863629548,0.000879936030613912,0.0,1149,16824
Original_uncalibrated,5y,0.053,0.008869624801447977,-0.00017510099575290816,0.0,1147,16748
Original_uncalibrated,5y,0.054,0.007997606808254898,-0.0012323685443742169,0.0,1140,16659
Original_uncalibrated,5y,0.055,0.0073512296439538355,-0.002291873696273025,0.0,1138,16567
Original_uncalibrated,5y,0.056,0.006614758094582576,-0.003353623562476704,0.0,1134,16480
Original_uncalibrated,5y,0.057,0.005818184754348095,-0.004417625284176045,0.0,1128,16386
Original_uncalibrated,5y,0.058,0.0052716616192641855,-0.005483886032885361,0.0,1127,16280
Original_uncalibrated,5y,0.059,0.004529778055889715,-0.006552413010603608,0.0,1123,16203
Original_uncalibrated,5y,0.06,0.0038656082370306377,-0.007623213449976594,0.0,1120,16115
Original_uncalibrated,5y,0.061,0.0031741655539518146,-0.008696294614460066,0.0,1116,16024
Original_uncalibrated,5y,0.062,0.002433896507311163,-0.009771663798484022,0.0,1112,15953
Original_uncalibrated,5y,0.063,0.0017073516478952333,-0.010849328327617945,0.0,1108,15879
Original_uncalibrated,5y,0.064,0.0011363472023370458,-0.011929295558737195,0.0,1107,15797
Original_uncalibrated,5y,0.065,0.0004763972963435434,-0.013011572880190385,0.0,1105,15733
Original_uncalibrated,5y,0.066,-3.7590988307849293e-05,-0.014096167711967887,0.0,1105,15650
Original_uncalibrated,5y,0.067,-0.0006267194774058141,-0.015183087505871377,0.0,1103,15566
Original_uncalibrated,5y,0.068,-0.0012123918868869946,-0.01627233974568456,0.0,1101,15483
Original_uncalibrated,5y,0.069,-0.0018621154045374497,-0.017363931947344806,0.0,1098,15409
Original_uncalibrated,5y,0.07,-0.002477575823735985,-0.018457871659116144,0.0,1095,15326
Original_uncalibrated,5y,0.071,-0.0030894890891175336,-0.019554166461763188,0.0,1093,15257
Original_uncalibrated,5y,0.072,-0.0035653334500262493,-0.020652823968726287,0.0,1092,15161
Original_uncalibrated,5y,0.073,-0.0041322826942067,-0.021753851826297736,0.0,1090,15082
Original_uncalibrated,5y,0.074,-0.0047302408700704915,-0.022857257713799144,0.0,1088,15014
Original_uncalibrated,5y,0.075,-0.005275072026341053,-0.02396304934376,0.0,1086,14932
Original_uncalibrated,5y,0.076,-0.005861552435156493,-0.025071234462097407,0.0,1085,14876
Original_uncalibrated,5y,0.077,-0.00631002597650198,-0.02618182084829685,0.0,1085,14794
Original_uncalibrated,5y,0.078,-0.0068866511776429495,-0.027294816315594363,0.0,1083,14726
Original_uncalibrated,5y,0.079,-0.007337211630850743,-0.028410228711159606,0.0,1083,14648
Original_uncalibrated,5y,0.08,-0.007923195762524836,-0.02952806591628044,0.0,1080,14574
Original_uncalibrated,5y,0.081,-0.00857549495607858,-0.030648335846548434,0.0,1076,14508
Original_uncalibrated,5y,0.082,-0.009152538624022655,-0.031771046452045766,0.0,1075,14457
Original_uncalibrated,5y,0.083,-0.009703070595464137,-0.032896205717533274,0.0,1074,14400
Original_uncalibrated,5y,0.084,-0.010307265459328065,-0.03402382166263975,0.0,1072,14347
Original_uncalibrated,5y,0.085,-0.01092156482020841,-0.03515390234205248,0.0,1068,14276
Original_uncalibrated,5y,0.086,-0.011405861814896681,-0.03628645584570898,0.0,1066,14195
Original_uncalibrated,5y,0.087,-0.011845258282785022,-0.03742149029899013,0.0,1065,14115
Original_uncalibrated,5y,0.088,-0.012350090539377197,-0.03855901386291447,0.0,1065,14063
Original_uncalibrated,5y,0.089,-0.01282738144988585,-0.03969903473433369,0.0,1064,13995
Original_uncalibrated,5y,0.09,-0.013345791264572991,-0.04084156114612967,0.0,1062,13928
Original_uncalibrated,5y,0.091,-0.013897079217227978,-0.04198660136741255,0.0,1061,13880
Original_uncalibrated,5y,0.092,-0.01440644170635897,-0.04313416370372027,0.0,1060,13823
Original_uncalibrated,5y,0.093,-0.014876818204713482,-0.044284256497219406,0.0,1059,13758
Original_uncalibrated,5y,0.094,-0.01526465787399664,-0.04543688812690729,0.0,1059,13685
Original_uncalibrated,5y,0.095,-0.015777640668966357,-0.04659206700881547,0.0,1058,13632
Original_uncalibrated,5y,0.096,-0.01628857643412246,-0.04774980159621461,0.0,1056,13570
Original_uncalibrated,5y,0.097,-0.01678555969666818,-0.04891010037982061,0.0,1054,13506
Original_uncalibrated,5y,0.098,-0.01720757782104816,-0.05007297188800223,0.0,1053,13436
Original_uncalibrated,5y,0.099,-0.017745652039189395,-0.05123842468699002,0.0,1050,13374
Original_uncalibrated,5y,0.1,-0.0182459108855048,-0.05240646738108668,0.0,1049,13323
Original_uncalibrated,5y,0.101,-0.018666350466489366,-0.05357710861287877,0.0,1048,13256
Original_uncalibrated,5y,0.102,-0.019224522250988273,-0.05475035706344989,0.0,1046,13210
Original_uncalibrated,5y,0.103,-0.019654535611278057,-0.05592622145259533,0.0,1045,13147
Original_uncalibrated,5y,0.104,-0.020099105632100565,-0.05710471053903795,0.0,1044,13088
Original_uncalibrated,5y,0.105,-0.020526708826059427,-0.0582858331206458,0.0,1042,13018
Original_uncalibrated,5y,0.106,-0.021063813276704632,-0.05946959803465101,0.0,1040,12971
Original_uncalibrated,5y,0.107,-0.0215855886070073,-0.06065601415787011,0.0,1039,12930
Original_uncalibrated,5y,0.108,-0.02197518077591374,-0.06184509040692602,0.0,1039,12872
Original_uncalibrated,5y,0.109,-0.02250166641029585,-0.06303683573847138,0.0,1037,12825
Original_uncalibrated,5y,0.11,-0.02295100667313066,-0.0642312591494135,0.0,1036,12772
Original_uncalibrated,5y,0.111,-0.023412016391352097,-0.06542836967714061,0.0,1036,12730
Original_uncalibrated,5y,0.112,-0.023858630203807865,-0.06662817639975,0.0,1034,12670
Original_uncalibrated,5y,0.113,-0.024387372023417793,-0.06783068843627735,0.0,1033,12634
Original_uncalibrated,5y,0.114,-0.024893244414906833,-0.06903591494692776,0.0,1033,12602
Original_uncalibrated,5y,0.115,-0.02531857332683282,-0.07024386513330849,0.0,1032,12548
Original_uncalibrated,5y,0.116,-0.025717397462694573,-0.0714545482386629,0.0,1031,12490
Original_uncalibrated,5y,0.117,-0.02620728442684051,-0.07266797354810647,0.0,1028,12434
Original_uncalibrated,5y,0.118,-0.026605334745291233,-0.07388415038886395,0.0,1028,12385
Original_uncalibrated,5y,0.119,-0.027047598195405545,-0.0751030881305085,0.0,1027,12337
Original_uncalibrated,5y,0.12,-0.02746885094600831,-0.07632479618520227,0.0,1026,12286
Original_uncalibrated,5y,0.121,-0.027922535414609366,-0.07754928400793856,0.0,1024,12234
Original_uncalibrated,5y,0.122,-0.02826393626493067,-0.07877656109678588,0.0,1024,12178
Original_uncalibrated,5y,0.123,-0.028619283552026115,-0.08000663699313343,0.0,1023,12118
Original_uncalibrated,5y,0.124,-0.029095681802378134,-0.08123952128193834,0.0,1021,12072
Original_uncalibrated,5y,0.125,-0.029550398839738944,-0.08247522359197484,0.0,1020,12030
Original_uncalibrated,5y,0.126,-0.030026000224573787,-0.08371375359608468,0.0,1018,11985
Original_uncalibrated,5y,0.127,-0.030370457589307343,-0.08495512101142957,0.0,1018,11933
Original_uncalibrated,5y,0.128,-0.030740542386562965,-0.08619933559974544,0.0,1017,11879
Original_uncalibrated,5y,0.129,-0.031118664778411728,-0.08744640716759816,0.0,1016,11827
Original_uncalibrated,5y,0.13,-0.03153042767956125,-0.08869634556664138,0.0,1015,11781
Original_uncalibrated,5y,0.131,-0.0320741794349068,-0.08994916069387573,0.0,1012,11743
Original_uncalibrated,5y,0.132,-0.03251401592239975,-0.09120486249191015,0.0,1012,11709
Original_uncalibrated,5y,0.133,-0.032954915817227655,-0.09246346094922492,0.0,1011,11669
Original_uncalibrated,5y,0.134,-0.033454766063703824,-0.09372496610043651,0.0,1009,11632
Original_uncalibrated,5y,0.135,-0.033807937951742424,-0.09498938802656418,0.0,1009,11586
Original_uncalibrated,5y,0.136,-0.03426200100269474,-0.09625673685529862,0.0,1007,11543
Original_uncalibrated,5y,0.137,-0.034658982850129305,-0.09752702276127231,0.0,1005,11492
Original_uncalibrated,5y,0.138,-0.03502125855347617,-0.0988002559663318,0.0,1005,11449
Original_uncalibrated,5y,0.139,-0.035436109981114315,-0.10007644673981186,0.0,1004,11408
Original_uncalibrated,5y,0.14,-0.035820249478613314,-0.10135560539881164,0.0,1003,11363
Original_uncalibrated,5y,0.141,-0.03623547035568451,-0.10263774230847264,0.0,1002,11323
Original_uncalibrated,5y,0.142,-0.03657731157731157,-0.10392286788225871,0.0,1002,11279
Original_uncalibrated,5y,0.143,-0.03707074416520069,-0.10521099258223804,0.0,999,11239
Original_uncalibrated,5y,0.144,-0.03745512911744706,-0.10650212691936681,0.0,998,11196
Original_uncalibrated,5y,0.145,-0.037921403904572486,-0.10779628145377543,0.0,996,11159
Original_uncalibrated,5y,0.146,-0.03827028772730695,-0.10909346679505622,0.0,995,11112
Original_uncalibrated,5y,0.147,-0.03868227595249572,-0.11039369360255336,0.0,995,11080
Original_uncalibrated,5y,0.148,-0.03909940182550464,-0.11169697258565495,0.0,995,11049
Original_uncalibrated,5y,0.149,-0.03944036179193981,-0.11300331450408696,0.0,995,11008
Original_uncalibrated,5y,0.15,-0.03973325370757441,-0.11431273016820942,0.0,995,10961
Original_uncalibrated,5y,0.151,-0.04015757564886728,-0.11562523043931447,0.0,995,10932
Original_uncalibrated,5y,0.152,-0.04050418223030999,-0.11694082622992688,0.0,995,10893
Original_uncalibrated,5y,0.153,-0.040775395193946185,-0.11825952850410626,0.0,994,10839
Original_uncalibrated,5y,0.154,-0.04117655294348242,-0.1195813482777518,0.0,994,10808
Original_uncalibrated,5y,0.155,-0.04149020314580641,-0.12090629661890887,0.0,994,10766
Original_uncalibrated,5y,0.156,-0.04182384263157472,-0.1222343846480782,0.0,994,10727
Original_uncalibrated,5y,0.157,-0.042149391926746195,-0.12356562353852671,0.0,993,10682
Original_uncalibrated,5y,0.158,-0.04259277121992195,-0.12490002451660098,0.0,991,10647
Original_uncalibrated,5y,0.159,-0.04292488798485406,-0.1262375988620428,0.0,991,10609
Original_uncalibrated,5y,0.16,-0.043336556280718724,-0.12757835790830716,0.0,990,10576
Original_uncalibrated,5y,0.161,-0.04365477191645037,-0.12892231304288201,0.0,990,10537
Original_uncalibrated,5y,0.162,-0.04394527700713567,-0.130269475707611,0.0,990,10495
Original_uncalibrated,5y,0.163,-0.04425694457079207,-0.13161985739901794,0.0,990,10456
Original_uncalibrated,5y,0.164,-0.04457370930787978,-0.132973469668634,0.0,990,10418
Original_uncalibrated,5y,0.165,-0.04506393304761039,-0.134330324123327,0.0,988,10391
Original_uncalibrated,5y,0.166,-0.045434312448518345,-0.1356904324256331,0.0,987,10355
Original_uncalibrated,5y,0.167,-0.04565775548798202,-0.13705380629409128,0.0,987,10307
Original_uncalibrated,5y,0.168,-0.045962270597422895,-0.13842045750357937,0.0,987,10269
Original_uncalibrated,5y,0.169,-0.04641636175199189,-0.13979039788565345,0.0,984,10234
Original_uncalibrated,5y,0.17,-0.0467147778932991,-0.14116363932888917,0.0,984,10196
Original_uncalibrated,5y,0.171,-0.047198018528837274,-0.1425401937792256,0.0,981,10165
Original_uncalibrated,5y,0.172,-0.0476102896098482,-0.14392007324031159,0.0,979,10131
Original_uncalibrated,5y,0.173,-0.047889083941508766,-0.1453032897738549,0.0,978,10087
Original_uncalibrated,5y,0.174,-0.048244142361409836,-0.14668985549997335,0.0,977,10052
Original_uncalibrated,5y,0.175,-0.04853612264779779,-0.14807978259754911,0.0,977,10015
Original_uncalibrated,5y,0.176,-0.048843083140308496,-0.14947308330458492,0.0,977,9980
Original_uncalibrated,5y,0.177,-0.04919859044024071,-0.1508697699185638,0.0,976,9946
Original_uncalibrated,5y,0.178,-0.0496486222782121,-0.1522698547968102,0.0,974,9918
Original_uncalibrated,5y,0.179,-0.05008743618755552,-0.15367335035685506,0.0,972,9889
Original_uncalibrated,5y,0.18,-0.05050967768560933,-0.15508026907680242,0.0,971,9863
Original_uncalibrated,5y,0.181,-0.050831768344458704,-0.15649062349569967,0.0,971,9831
Original_uncalibrated,5y,0.182,-0.05136294623095411,-0.15790442621390952,0.0,968,9808
Original_uncalibrated,5y,0.183,-0.05186938098403843,-0.15932168989348594,0.0,966,9787
Original_uncalibrated,5y,0.184,-0.052222056335224434,-0.16074242725855145,0.0,964,9750
Original_uncalibrated,5y,0.185,-0.05252924750604674,-0.16216665109567854,0.0,963,9713
Original_uncalibrated,5y,0.186,-0.052858603873832295,-0.1635943742542727,0.0,963,9683
Original_uncalibrated,5y,0.187,-0.0531890306212707,-0.16502560964695945,0.0,962,9649
Original_uncalibrated,5y,0.188,-0.05340576629741692,-0.1664603702499729,0.0,962,9608
Original_uncalibrated,5y,0.189,-0.05377648909557878,-0.16789866910354873,0.0,962,9583
Original_uncalibrated,5y,0.19,-0.05416066094295084,-0.16934051931231853,0.0,960,9551
Original_uncalibrated,5y,0.191,-0.05444763751283678,-0.1707859340457083,0.0,960,9518
Original_uncalibrated,5y,0.192,-0.05478212795898879,-0.1722349265383391,0.0,960,9490
Original_uncalibrated,5y,0.193,-0.05510622996328657,-0.17368751009043126,0.0,959,9457
Original_uncalibrated,5y,0.194,-0.05548162470137253,-0.17514369806821092,0.0,956,9421
Original_uncalibrated,5y,0.195,-0.05579999159231118,-0.17660350390432053,0.0,955,9388
Original_uncalibrated,5y,0.196,-0.05632392184593108,-0.17806694109823135,0.0,952,9367
Original_uncalibrated,5y,0.197,-0.056689381823239016,-0.17953402321666007,0.0,951,9339
Original_uncalibrated,5y,0.198,-0.05712579802608538,-0.18100476389398754,0.0,950,9318
Original_uncalibrated,5y,0.199,-0.057413586232099904,-0.18247917683268167,0.0,950,9287
Original_uncalibrated,5y,0.2,-0.057762267343485614,-0.1839572758037225,0.0,948,9254
Original_uncalibrated,5y,0.201,-0.058034154368087044,-0.18543907464703135,0.0,948,9222
Original_uncalibrated,5y,0.202,-0.05838899278653486,-0.18692458727190225,0.0,948,9198
Original_uncalibrated,5y,0.203,-0.058806819991210714,-0.18841382765743794,0.0,948,9180
Original_uncalibrated,5y,0.204,-0.05919126087289237,-0.18990680985298738,0.0,948,9159
Original_uncalibrated,5y,0.205,-0.05952947248560695,-0.1914035479785887,0.0,947,9130
Original_uncalibrated,5y,0.206,-0.05999543957004095,-0.19290405622541307,0.0,945,9109
Original_uncalibrated,5y,0.207,-0.060318448437363295,-0.19440834885621436,0.0,944,9079
Original_uncalibrated,5y,0.208,-0.060518894529046796,-0.19591644020578028,0.0,944,9042
Original_uncalibrated,5y,0.209,-0.06080049242643015,-0.1974283446813881,0.0,942,9005
Original_uncalibrated,5y,0.21,-0.06118250551521771,-0.19894407676326326,0.0,941,8981
Original_uncalibrated,5y,0.211,-0.06157117000036457,-0.20046365100504182,0.0,939,8954
Original_uncalibrated,5y,0.212,-0.061827582948972316,-0.20198708203423604,0.0,939,8923
Original_uncalibrated,5y,0.213,-0.06219580234650635,-0.20351438455270393,0.0,939,8902
Original_uncalibrated,5y,0.214,-0.06243601004034221,-0.20504557333712214,0.0,939,8870
Original_uncalibrated,5y,0.215,-0.06276202485261943,-0.20658066323946245,0.0,938,8842
Original_uncalibrated,5y,0.216,-0.06315868987188783,-0.20811966918747193,0.0,935,8813
Original_uncalibrated,5y,0.217,-0.06345658483035227,-0.20966260618515709,0.0,934,8783
Original_uncalibrated,5y,0.218,-0.06370471825896547,-0.2112094893132711,0.0,933,8749
Original_uncalibrated,5y,0.219,-0.0641359075851819,-0.21276033372980535,0.0,929,8720
Original_uncalibrated,5y,0.22,-0.06438999522755867,-0.21431515467048462,0.0,928,8687
Original_uncalibrated,5y,0.221,-0.06463474366242461,-0.21587396744926574,0.0,928,8657
Original_uncalibrated,5y,0.222,-0.06487696771190826,-0.2174367874588406,0.0,926,8620
Original_uncalibrated,5y,0.223,-0.06522521433688949,-0.21900363017114288,0.0,926,8599
Original_uncalibrated,5y,0.224,-0.06551101575174001,-0.22057451113785825,0.0,926,8573
Original_uncalibrated,5y,0.225,-0.06589842257518695,-0.2221494459909394,0.0,925,8552
Original_uncalibrated,5y,0.226,-0.06617326215366588,-0.22372845044312406,0.0,924,8522
Original_uncalibrated,5y,0.227,-0.0664702644015559,-0.225311540288458,0.0,923,8494
Original_uncalibrated,5y,0.228,-0.06673987182521939,-0.22689873140282124,0.0,922,8464
Original_uncalibrated,5y,0.229,-0.06692678328845347,-0.22849003974445914,0.0,922,8431
Original_uncalibrated,5y,0.23,-0.06712318983892587,-0.2300854813545169,0.0,922,8399
Original_uncalibrated,5y,0.231,-0.06746906897788456,-0.23168507235757868,0.0,922,8379
Original_uncalibrated,5y,0.232,-0.06777531020868584,-0.23328882896221093,0.0,922,8356
Original_uncalibrated,5y,0.233,-0.06817726567791094,-0.23489676746150978,0.0,920,8334
Original_uncalibrated,5y,0.234,-0.06848009524945552,-0.23650890423365278,0.0,920,8311
Original_uncalibrated,5y,0.235,-0.06879748515311368,-0.23812525574245486,0.0,919,8286
Original_uncalibrated,5y,0.236,-0.06912589364020517,-0.2397458385379293,0.0,918,8262
Original_uncalibrated,5y,0.237,-0.06954724981316515,-0.2413706692568519,0.0,916,8242
Original_uncalibrated,5y,0.238,-0.06988799623397329,-0.24299976462333073,0.0,914,8216
Original_uncalibrated,5y,0.239,-0.07020834861956948,-0.24463314144937975,0.0,914,8195
Original_uncalibrated,5y,0.24,-0.07048713153441981,-0.24627081663549738,0.0,914,8171
Original_uncalibrated,5y,0.241,-0.07079484984472845,-0.24791280717124897,0.0,912,8143
Original_uncalibrated,5y,0.242,-0.07113876127845564,-0.2495591301358549,0.0,911,8121
Original_uncalibrated,5y,0.243,-0.07137238006468671,-0.25120980269878207,0.0,910,8091
Original_uncalibrated,5y,0.244,-0.07169871708788798,-0.25286484212034127,0.0,909,8068
Original_uncalibrated,5y,0.245,-0.07206328929527907,-0.25452426575228876,0.0,909,8051
Original_uncalibrated,5y,0.246,-0.07240111396859165,-0.2561880910384324,0.0,907,8026
Original_uncalibrated,5y,0.247,-0.07269382706062384,-0.257856335515243,0.0,907,8004
Original_uncalibrated,5y,0.248,-0.07294299240378731,-0.25952901681247076,0.0,907,7979
Original_uncalibrated,5y,0.249,-0.07319045559107878,-0.2612061526537656,0.0,905,7948
Original_uncalibrated,5y,0.25,-0.07339255499153977,-0.262887760857304,0.0,904,7917
Original_uncalibrated,5y,0.251,-0.07364850821964539,-0.26457385933641925,0.0,904,7893
Original_uncalibrated,5y,0.252,-0.07398658124994346,-0.266264466100238,0.0,901,7866
Original_uncalibrated,5y,0.253,-0.07420958509729839,-0.2679595992543213,0.0,901,7840
Original_uncalibrated,5y,0.254,-0.07458866917978797,-0.26965927700131104,0.0,901,7825
Original_uncalibrated,5y,0.255,-0.07480666371410077,-0.27136351764158123,0.0,900,7796
Original_uncalibrated,5y,0.256,-0.07503638811564145,-0.2730723395738952,0.0,899,7768
Original_uncalibrated,5y,0.257,-0.07544060412695594,-0.27478576129606735,0.0,899,7755
Original_uncalibrated,5y,0.258,-0.07585183867628079,-0.27650380140563074,0.0,895,7731
Original_uncalibrated,5y,0.259,-0.0761763839508964,-0.27822647860051014,0.0,893,7707
Original_uncalibrated,5y,0.26,-0.07650112040974985,-0.2799538116797,0.0,892,7686
Original_uncalibrated,5y,0.261,-0.07691133809121488,-0.2816858195439486,0.0,890,7668
Original_uncalibrated,5y,0.262,-0.0772603047519477,-0.28342252119644723,0.0,888,7646
Original_uncalibrated,5y,0.263,-0.07751689177554774,-0.28516393574352517,0.0,886,7618
Original_uncalibrated,5y,0.264,-0.07767095196056795,-0.2869100823953506,0.0,886,7589
Original_uncalibrated,5y,0.265,-0.07798640606834951,-0.28866098046663674,0.0,885,7568
Original_uncalibrated,5y,0.266,-0.07826952424422653,-0.2904166493773543,0.0,884,7545
Original_uncalibrated,5y,0.267,-0.07860079454666749,-0.29217710865344887,0.0,884,7528
Original_uncalibrated,5y,0.268,-0.0788690558745481,-0.2939423779275656,0.0,884,7507
Original_uncalibrated,5y,0.269,-0.07916675346800273,-0.2957124769397784,0.0,884,7488
Original_uncalibrated,5y,0.27,-0.0795476670607051,-0.2974874255383261,0.0,882,7469
Original_uncalibrated,5y,0.271,-0.07984258620969784,-0.29926724368035396,0.0,882,7450
Original_uncalibrated,5y,0.272,-0.08006266153474279,-0.30105195143266217,0.0,880,7421
Original_uncalibrated,5y,0.273,-0.08023743358074001,-0.30284156897245945,0.0,879,7392
Original_uncalibrated,5y,0.274,-0.08055287531521957,-0.304636116588124,0.0,878,7372
Original_uncalibrated,5y,0.275,-0.08081860085185835,-0.3064356146799697,0.0,877,7349
Original_uncalibrated,5y,0.276,-0.08100162660908096,-0.30824008376101936,0.0,876,7321
Original_uncalibrated,5y,0.277,-0.08136360764159489,-0.31004954445778427,0.0,873,7299
Original_uncalibrated,5y,0.278,-0.08160964795102908,-0.3118640175110499,0.0,870,7270
Original_uncalibrated,5y,0.279,-0.0817775767347006,-0.3136835237766686,0.0,868,7239
Original_uncalibrated,5y,0.28,-0.08206429780033844,-0.3155080842263584,0.0,867,7218
Original_uncalibrated,5y,0.281,-0.08239152893777549,-0.31733771994850907,0.0,865,7197
Original_uncalibrated,5y,0.282,-0.08263235910995478,-0.3191724521489944,0.0,865,7176
Original_uncalibrated,5y,0.283,-0.08282129431004819,-0.32101230215199156,0.0,865,7152
Original_uncalibrated,5y,0.284,-0.08320997457202543,-0.32285729140080727,0.0,863,7135
Original_uncalibrated,5y,0.285,-0.08341172364015001,-0.32470744145871044,0.0,863,7112
Original_uncalibrated,5y,0.286,-0.08361131254532268,-0.32656277400977307,0.0,863,7089
Original_uncalibrated,5y,0.287,-0.08380873219849871,-0.3284233108597166,0.0,863,7066
Original_uncalibrated,5y,0.288,-0.08401110287267818,-0.3302890739367669,0.0,860,7036
Original_uncalibrated,5y,0.289,-0.08418637747173374,-0.33216008529251473,0.0,860,7012
Original_uncalibrated,5y,0.29,-0.08429017420938492,-0.33403636710278595,0.0,860,6984
Original_uncalibrated,5y,0.291,-0.08458190440051641,-0.3359179416685162,0.0,860,6967
Original_uncalibrated,5y,0.292,-0.08491209957268632,-0.3378048314166356,0.0,857,6945
Original_uncalibrated,5y,0.293,-0.08518345670680191,-0.3396970589009589,0.0,857,6927
Original_uncalibrated,5y,0.294,-0.08561915512671184,-0.34159464680308504,0.0,851,6904
Original_uncalibrated,5y,0.295,-0.08581650286208012,-0.3434976179333021,0.0,851,6882
Original_uncalibrated,5y,0.296,-0.0861497269650823,-0.3454059952315029,0.0,849,6863
Original_uncalibrated,5y,0.297,-0.08651055543922226,-0.34731980176810523,0.0,848,6848
Original_uncalibrated,5y,0.298,-0.08678190425229343,-0.34923906074498295,0.0,844,6821
Original_uncalibrated,5y,0.299,-0.08703785503426335,-0.35116379549640225,0.0,842,6798
Original_uncalibrated,5y,0.3,-0.08732173072274595,-0.3530940294899686,0.0,841,6779
Platt_calibrated,5y,0.01,0.04200934898904442,0.04326684783537575,0.0,1173,17810
Platt_calibrated,5y,0.011,0.04092663118328688,0.04229947356625076,0.0,1160,17307
Platt_calibrated,5y,0.012,0.03995560944532357,0.04133014104961741,0.0,1149,16833
Platt_calibrated,5y,0.013,0.03858502323779352,0.04035884433335562,0.0,1128,16388
Platt_calibrated,5y,0.014,0.03737434059918384,0.03938557744119878,0.0,1110,15950
Platt_calibrated,5y,0.015,0.0366027639636854,0.03841033437261117,0.0,1102,15544
Platt_calibrated,5y,0.016,0.0357881776787311,0.03743310910266463,0.0,1092,15127
Platt_calibrated,5y,0.017,0.0350654872253005,0.036453895581914544,0.0,1084,14748
Platt_calibrated,5y,0.018,0.034262150175235456,0.03547268773627495,0.0,1074,14405
Platt_calibrated,5y,0.019,0.03353319672767352,0.03448947946689296,0.0,1065,14058
Platt_calibrated,5y,0.02,0.0329413999102179,0.033504264650022444,0.0,1059,13733
Platt_calibrated,5y,0.021,0.03230872864848796,0.032517037136896826,0.0,1051,13390
Platt_calibrated,5y,0.022,0.03170270485365001,0.03152779075360122,0.0,1044,13094
Platt_calibrated,5y,0.023,0.03110076601080347,0.030536519300943702,0.0,1037,12819
Platt_calibrated,5y,0.024,0.03061149482677318,0.029543216554325815,0.0,1033,12580
Platt_calibrated,5y,0.025,0.030059872445659247,0.028547876263612302,0.0,1026,12300
Platt_calibrated,5y,0.026,0.02955853893272461,0.027550492152999997,0.0,1020,12034
Platt_calibrated,5y,0.027,0.0291162573929254,0.026551057920885916,0.0,1015,11773
Platt_calibrated,5y,0.028,0.028507168571090355,0.025549567239734564,0.0,1007,11563
Platt_calibrated,5y,0.029,0.028069253704294243,0.024546013755944382,0.0,1002,11332
Platt_calibrated,5y,0.03,0.02754155982346887,0.023540391089713397,0.0,995,11120
